Id,Title,Lyrics 
https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,All Night The Vamps,"[Intro]
I been up all night, no sleep
Cause I feel like I’m always dreaming
All night, no sleep
Cause I feel like I’m always dreaming
Cause I feel like I’m always dreaming

[Verse 1]
Sometimes I tend to lose myself when I’m out here on my own
I never seem to get it right, but I guess that’s how it goes
Ever since you came around, can’t nobody hold me down
You showed me how to find myself when I needed it the most

[Chorus]
I been up all night, no sleep
Cause I feel like I’m always dreaming
All night, no sleep
Cause I feel like I’m always dreaming
Wide awake, that’s okay, as long as I’m with you
I’ll be up all night, no sleep
Cause I feel like I’m always dreaming
Cause I feel like I’m always dreaming

[Verse 2]
I’m never gonna find my way
If I don’t run to that goal
The past is the past, today is today
And there’s things I can’t control
The circles underneath my eyes
Tell the truth that I've been trying to hide
I’ve been waiting for you way too long
Won’t you come and take me home
Oh I, I’m praying this ain’t all a dream
Can you, you, wake me up before you leave

[Chorus]
I been up all night, no sleep
Cause I feel like I’m always dreaming
All night, no sleep
Cause I feel like I’m always dreaming
Wide awake, that’s okay, as long as I’m with you
I’ll be up all night, no sleep
Cause I feel like I’m always dreaming
Whoa, as long as I'm with you
Cause I feel like I’m always dreaming"
https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills Sia,"[Verse 1]
Come on, come on, turn the radio on
It's Friday night and I won't be long
Gotta do my hair, put my make up on
It's Friday night and I won't be long

[Pre-Chorus]
'Til I hit the dance floor, hit the dance floor
I got all I need
No, I ain't got cash, I ain't got cash
But I got you, baby

[Chorus]
Baby, I don't need dollar bills to have fun tonight
(I love cheap thrills)
Baby, I don't need dollar bills to have fun tonight
(I love cheap thrills)
But I don't need no money
As long as I can feel the beat
I don't need no money
As long as I keep dancing

[Verse 2]
Come on, come on, turn the radio on
It's Saturday and I won't be long
Gotta paint my nails, put my high heels on
It's Saturday and I won't be long

[Pre-Chorus]
'Til I hit the dance floor, hit the dance floor
I got all I need
No, I ain't got cash, I ain't got cash
But I got you, baby

[Chorus]
Baby, I don't need dollar bills to have fun tonight
(I love cheap thrills)
Baby, I don't need dollar bills to have fun tonight
(I love cheap thrills)
But I don't need no money
As long as I can feel the beat
I don't need no money
As long as I keep dancing

[Bridge]
(I love cheap thrills)
(I love cheap thrills)
I don't need no money
As long as I can feel the beat
I don't need no money
As long as I keep dancing

[Chorus]
Baby, I don't need dollar bills to have fun tonight
(I love cheap thrills)
Baby, I don't need dollar bills to have fun tonight
(I love cheap thrills)
I don't need no money
As long as I can feel the beat
I don't need no money
As long as I keep dancing

[Outro]
La, la, la, la, la, la, la
(I love cheap thrills)
La, la, la, la, la, la, la
(I love cheap thrills)
La, la, la, la, la, la, la
(I love cheap thrills)
La, la, la, la, la, la, la
(I love cheap thrills)"
https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,Now and Later Sage The Gemini,"[Hook]
I can be ya lifesaver
Treat me like a jawbreaker
You got 31 flavors, baby
You can get this now and later, now and later
You can get this now and later, now and later
It's your choice

[Verse 1]
Stop playin', you actin' like I don't do this
Build an empire, you Cookie, I'ma be Lucius
Give you good head until you get a contusion
If you don't come back, I think I'mma lose it
I think I'mma lose it
If I ever had ya number, I think I would use it
I'm feelin' some way, you know I hate losin'
If ya heart was in a bank, I'd rob it just to prove it
C'mon, you a mean diva
I'll grab your problems by the neck like I'm John Cena
You got a past, I ain't get to go to prom, either
So don't make it hard to believe that I ain't need ya

[Pre-Hook]
You're beautiful like spring time
Let me know you in the meantime
Hopefully, if things seem right
I'mma be needing your ring size
[Hook]
I can be ya lifesaver
Treat me like a jawbreaker
You got 31 flavors, baby
You can get this now and later, now and later
You can get this now and later, now and later
It's your choice

[Verse 2]
I love attitudes, but not the drama
You made it to my heart, hamdoullah al salama
Salam aleikoum you leave maa salama
You know my charm, you say it brings problems
Let me love you, put nothing above you
If we see your ex, I'll overly kiss and hug you
Make him jealous, now he's overzealous
Tryna act cool, I think he's over-selling
I don't mean no harm
I'm always there, Sage from State Farm
Whatever you do, don't ban me from your heart
I pray to God he don't keep us apart cause

[Pre-Hook]
You're beautiful like spring time
Let me know you in the meantime
Hopefully, if things seem right
I'mma be needing your ring size
[Hook]
I can be ya lifesaver
Treat me like a jawbreaker
You got 31 flavors, baby
You can get this now and later, now and later
You can get this now and later, now and later
It's your choice

[Bridge]
Let me see what you came to do
You're the sugar rush to my sweet tooth
You're the sugar rush to my sweet tooth
You're the sugar rush to my sweet tooth
Let me see what you came to do
You're the sugar rush to my sweet tooth
You're the sugar rush to my sweet tooth
You're the sugar rush to my sweet tooth

[Hook]
I can be ya lifesaver
Treat me like a jawbreaker
You got 31 flavors, baby
You can get this now and later, now and later
You can get this now and later, now and later
It's your choice"
https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Love Me Now John Legend,"[Verse 1]
Pulling me further, further than I've been before
Making me stronger, shaking me right to the core
Oh, I don't know what's in the stars
Never heard it from above, the world isn't ours
But I know what's in my heart, if you ain't mine I'll be torn apart

[Chorus]
I don't know who's gonna kiss you when I'm gone
So I'm gonna love you now, like it's all I have
I know it'll kill me when it's over
I don't wanna think about it, I want you to love me now
I don't know who's gonna kiss you when I'm gone
So I'm gonna love you now, like it's all I have
I know it'll kill me when it's over
I don't wanna think about it, I want you to love me now

[Post-Chorus]
Love me now, love me now
Oh, oh, love me now, oh, oh, oh, yeah
Love me now, love me now
Oh, I want you to love me now

[Verse 2]
Something inside us knows there's nothing guaranteed
Yeah, girl, I don't need you to tell me that you'll never leave, no
When we've done all that we could to turn darkness into light, turn evil to good
Even when we try so hard for that perfect kind of love, it could all fall apart

[Chorus]
And who's gonna kiss you when I'm gone?
Oh I'm gonna love you now, like it's all I have
And I know it'll kill me when it's over
I don't wanna think about it, I want you to love me now

[Post-Chorus]
Love me now, love me now
Oh, love me now, oh, oh, oh
Love me now
Love me now, love me now
Love me now

[Bridge]
Oh I don't know how the years will go down, it's alright
Let's make the most of every moment tonight

[Chorus]
I don't know who's gonna kiss you when I'm gone
So I'm gonna love you now, like it's all I have
I know it'll kill me when it's over
I don't wanna think about it, I want you to love me now
I don't know who's gonna kiss you when I'm gone
So I'm gonna love you now, like it's all I have
I know it'll kill me when it's over
I don't wanna think about it, I just wanna love you now

[Post-Chorus]
Love me now, love me now
Oh, oh, love you now, oh, oh, oh
Love me now, love me now
Love you now
Oh, love you now, oh, oh, oh, oh"
https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,By Your Side Jonas Blue,"[Verse 1]
Let's go out and be wild
Do it while we can (Do, do)
Runnin' free in the world
We've got all weekend (Do, do)

[Refrain]
Tear it up, tear it down
Gettin' lost in the sound of our hearts beatin'
Take me here, take me now
Gettin' lost in a crowd with you

[Chorus]
Up, all night
I waited for you all my life
Hold my hand and keep me close
I'll never let you go
No not tonight
Keep me by your side
Keep me by your side
Keep me by your

[Breakdown]
Side, side, side, your
Side, side, side, your
Side, side, side, your
Side, your-your-your-your-your-your
Side, side, side, your
Side, side, side, your
Side, side, side
Keep me by your
Side, side, side, your
Side, side, side, your
Side, side, side, your
Side, your-your-your-your-your-your
Side, side, side, your
Side, side, side, your
Side, side, side
Keep me by your side

[Verse 2]
Scattered hearts, broken glass
I don't feel a thing (Do, do)
'Cause I'm frozen in time
When you're next to me (Do, do)

[Refrain]
Tear it up, tear it down
Gettin' lost in the sound of our hearts beatin'
Take me here, take me now
Gettin' lost in a crowd with you

[Chorus]
Up, all night
I waited for you all my life
Hold my hand and keep me close
I'll never let you go
No not tonight
Keep me by your side
Keep me by your side
Keep me by your

[Breakdown]
Side, side, side, your
Side, side, side, your
Side, side, side, your
Side, your-your-your-your-your-your
Side, side, side, your
Side, side, side, your
Side, side, side
Keep me by your
Side, side, side, your
Side, side, side, your
Side, side, side, your
Side, your-your-your-your-your-your
Side, side, side, your
Side, side, side, your
Side, side, side
Keep me by your side"
https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos) CNCO,"[Verso 1: Erick & Christopher]
Qué bien se ve
Me trae loco su figura
Ese trajecito corto le queda bien
Combinado con su lipstick color café
Qué bien se ve
Me hipnotiza su cintura
Cuando baila hasta los dioses la quieren ver
Ya no perderé más tiempo, me acercaré

[Coro: Todo]
Yo sólo la miré y me gustó
Me pegué y la invité: “Bailemos, eh?”
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo
Yo sólo la miré y me gustó
Me pegué y la invité: “Bailemos, eh?”
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo

[Verso 2: Erick & Zadbiel]
Permíteme bailar contigo esta pieza
Entre todas las mujeres se resalta tu belleza
Me encanta tu firmeza, te mueves con destreza
Muévete, muévete, muévete
Muy rica, latina, estás llena de vida
Sube las dos manos, dale pa´ arriba
¿Dónde están las solteras y las que no, también?
Sin miedo muévete, muévete, muévete
[Coro: Todo]
Yo sólo la miré y me gustó
Me pegué y la invité: “Bailemos, eh?”
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo
Yo sólo la miré y me gustó
Me pegué y la invité: “Bailemos, eh?”
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo

[Post-Coro: Todo]
Baila conmigo
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo

[Puente: Richard]
I know you like it when I take you to the floor
I know you like this reggaetón lento
This ain't stopping baby till I say so
Come get - come get some more

[Verso 3: Zadbiel & Joel]
Es imposible atrasar las horas
Cada minuto contigo es un sueño
Quisiera ser su confidente
¿Por qué no te atreves si lo hacemos ahora?
No te pongas tímida
Estamos tú y yo a solas
[Coro: Todo]
Yo sólo la miré y me gustó
Me pegué y la invité: “Bailemos, eh?”
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo
Yo sólo la miré y me gustó
Me pegué y la invité: “Bailemos, eh?”
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo

[Coro: Todo]
Yo sólo la miré y me gustó
Me pegué y la invité: “Bailemos, eh?”
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo
Yo sólo la miré y me gustó
Me pegué y la invité: “Bailemos, eh?”
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo

[Post-Coro: Todo]
Muévete, muévete
Báilalo, báilalo
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo
Muévete, muévete
Báilalo, báilalo
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo
¿Que quiénes somos?
¡CNCO!
[Outro: Erick]
Qué bien se ve
Me trae loco su figura
Ese trajecito corto le queda bien
Combinado con su lipstick color café
Qué bien se ve"
https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Alone Alan Walker,"[Verse 1: Noonie Bao]
Lost in your mind
I wanna know
Am I losing my mind?
Never let me go

[Chorus: Noonie Bao]
If this night is not forever
At least we are together
I know I'm not alone
I know I'm not alone
Anywhere, whenever
Apart, but still together
I know I'm not alone
I know I'm not alone

[Post-Chorus: Noonie Bao]
I know I'm not alone
I know I'm not alone

[Verse 2: Noonie Bao]
Unconscious mind
I'm wide awake
Wanna feel one last time
Take my pain away

[Chorus: Noonie Bao]
If this night is not forever
At least we are together
I know I'm not alone
I know I'm not alone
Anywhere, whenever
Apart, but still together
I know I'm not alone
I know I'm not alone

[Post-Chorus: Noonie Bao]
I know I'm not alone
I know I'm not alone

[Outro: Noonie Bao]
I'm not alone, I'm not alone, I'm not alone
I know I'm not alone
I'm not alone, I'm not alone, I'm not alone
I know I'm not alone"
https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,The Mack Nevada,"[Verse 1: Mark Morrison]
Well, I tried to tell you so (yes, I did)
But I guess you didn't know
As the saddest story goes
Baby, now I got the flo'
Cause I knew it from the start
Baby, when you broke my heart
That I had to come again
And to show you that I'm with

[Pre-Hook: Mark Morrison & Fetty Wap]
You lied to me
All those times I said that I loved you
You lied to me
Oh my god baby
Dare I ask

[Hook: Mark Morrison & Fetty Wap]
Return of the Mack, once again
Return of the Mack, top of the world
Return of the Mack, watch my flow
You know that I'll be back
Return of the Mack

[Verse 2: Mark Morrison]
So, I'm back up in the game (hustling sound)
Running things to keep my swing (whole night long)
Letting all the people know
That I'm back to run the show
Cause what you did you know was wrong
And all the nasty things you've done (oh oh oh)
So baby listen carefully while I sing my comeback song
Squah!
[Pre-Hook: Mark Morrison & Fetty Wap]
You lied to me
All those times I said that I loved you
You lied to me
Oh my god baby
Dare I ask
You lied to me, all this pain you said I'd never feel
You lied to me, but I do, but I do, do, do

[Hook: Mark Morrison]
Return of the Mack, there it is
Return of the Mack, come on
Return of the Mack, oh my God
You know that I'll be back, here I am
Return of the Mack, once again
Return of the Mack, top of the world
Return of the Mack, watch my flow
You know that I'll be back, here I go

[Verse 3: Fetty Wap]
Cause the money ain't enough
I remember when it was
I had dreams of being up
I ain't never leave you stuck (oh my god)
And you say you will never turn on me, baby, aye
You played me like a tournament, baby, aye
You know I gave you the best of me, baby
Oh man, I thought you were next to me, baby
I guess I gotta show you I am the one that you were with
That got you swerving in the whip
And putting diamonds on your wrists, baby
Still making hit after hit, baby
I bet you'll let me hit after this
[Pre-Hook: Mark Morrison]
You lied to me, all this pain you said I'd never feel
You lied to me, but I do, but I do, do, do

[Hook: Mark Morrison]
Return of the Mack, yea
Return of the Mack, come on
Return of the Mack, oh my God
You know that I'll be back, here I am
Return of the Mack, once again
Return of the Mack, top of the world
Return of the Mack, watch my flow
You know that I'll be back, here I go"
https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,I Would Like Zara Larsson,"[Verse 1]
I didn't know that I could want you so deep
Until I saw you with someone who's not me
You got me playin' in a game that ain't fair
But you're takin' me there, yeah, you're takin' me there

[Pre-Chorus]
(Oh) I can't help myself, it's human nature, human nature
Who's to say what's meant to be?
(Oh) Why can't we be on our worst behavior, worst behavior
When it comes so naturally?

[Chorus]
I would like to get to know you, baby
Like to get under your sexy body
I would like to get to know you, baby
Like to get under your sexy body
Woah, woah
Under your sexy body

[Post-Chorus]
(Oh) Under your sexy body
(Oh) Under your sexy body

[Verse 2]
Know what you're doing when you hold her like that (Like that)
Lookin' at me to see if I'm looking back
But me and you both know where tonight is gon' lead (Gon' lead)
'Cause you're leavin' with me (Leaving with me), yeah, you're leavin' with me, yeah

[Pre-Chorus]
(Oh) I can't help myself, it's human nature, human nature
Who's to say what's meant to be? (Who's to say what's meant to be?)
(Oh) Why can't we be on our worst behavior, worst behavior
When it comes so naturally? (Oh, woah)

[Chorus]
I would like to get to know you, baby
Like to get under your sexy body (Under your sexy body)
I would like to get to know you, baby (Know you, baby)
Like to get under your sexy body
Woah, woah
Under your sexy body

[Post-Chorus]
Nah-nah-nah, nah-nah-nah (Oh)
Under your sexy body
I would like to get to know you, baby (Oh)
Like to get under your sexy body

[Refrain]
Come take me under now
Nah-nah-nah, nah-nah-nah (Oh)
Don't wanna go without
Nah-nah-nah, nah-nah-nah
Come take me under now
Nah-nah-nah, nah-nah-nah (Oh)
Don't wanna go without
Nah-nah-nah, nah-nah-nah

[Chorus]
I would like to get to know you, baby
Like to get under your sexy body
I would like to get to know you, baby
Like to get under your sexy body
Woah, nah-nah-nah, nah-nah-nah
Woah, under your sexy body
I would like to get to know you, baby
Like to get under your sexy body
I would like to get to know you, baby
Like to get under your sexy body

[Refrain]
Come take me under now (Under now)
Nah-nah-nah, nah-nah-nah (Oh)
Don't wanna go without
Nah-nah-nah, nah-nah-nah
Come take me under now (Nah-nah-nah, nah-nah-nah)
Nah-nah-nah, nah-nah-nah (Oh)
Don't wanna go without
Nah-nah-nah, nah-nah-nah"
https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Shed a Light Robin Schulz,"[Verse 1: Trevor Dahl]
Why are you keeping me at a distance?
All that I'm asking for is forgiveness
Are you even listening? Am I talking to myself again?
I keep on staring up at the ceiling
Waiting for you to give me some kind of reason
Are you even listening? Am I talking to myself again?

[Pre-Chorus: Trevor Dahl]
And I know you don't owe me your love
And I know that you don't owe me nothing at all
Ain't no way I'm giving up on you

[Chorus: Trevor Dahl]
Don't leave me here in the dark when it's hard to see
Show me your heart, shed a light on me
If you love me, say so, If you love me, say so
You know I can't live without you, I'm on my knees
Where are you now? Shed a light on me
If you love me, say so, If you love me, say so
So, so, so

[Verse 2: Trevor Dahl]
Why when I call, you never answer?
I'll try to talk, you keep on dancing
I can feel you on my skin, but am I only dancing with the wind?
[Pre-Chorus: Trevor Dahl]
And I know you don't owe me your love
And I know that you don't owe me nothing at all
Ain't no way I'm giving up on you

[Chorus: Trevor Dahl]
Don't leave me here in the dark when it's hard to see
Show me your heart, shed a light on me
If you love me, say so, If you love me, say so
If you love me, say something
You know I can't live without you, I'm on my knees
Where are you now? Shed a light on me
If you love me, say so, If you love me, say so
So, so, so

[Post-Chorus: Trevor Dahl]
Shed a light, shed a light on me
Shed a light, shed a light on me
Don't leave me here in the dark when it's hard to see
Show me your heart, shed a light on me
If you love me, say so, If you love me, say so"
https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix Mike Posner,"[Verse 1]
I took a pill in Ibiza to show Avicii I was cool
And when I finally got sober, felt 10 years older
But fuck it, it was something to do
I'm living out in LA, I drive a sports car just to prove
I'm a real big baller 'cause I made a million dollars
And I spend it on girls and shoes

[Chorus]
But you don't wanna be high like me
Never really knowing why like me
You don't ever wanna step off that roller coaster and be all alone
You don't wanna ride the bus like this
Never knowing who to trust like this
You don't wanna be stuck up on that stage singing
Stuck up on that stage singing
All I know are sad songs, sad songs
Darling, all I know are sad songs, sad songs

[Post-Chorus]
I-I know are sad songs
I-I know are sad songs
I-I know are sad songs
I-I know are sad songs

[Verse 2]
I'm just a singer who already blew his shot
I get along with old timers
'Cause my name's a reminder of a pop song people forgot
And I can't keep a girl, no
'Cause as soon as the sun comes up
I cut 'em all loose and work's my excuse
But the truth is I can't open up

[Chorus]
But you don't wanna be high like me
Never really knowing why like me
You don't ever wanna step off that roller coaster and be all alone
You don't wanna ride the bus like this
Never knowing who to trust like this
You don't wanna be stuck up on that stage singing
Stuck up on that stage singing
All I know are sad songs, sad songs
Darling, all I know are sad songs, sad songs

[Post-Chorus]
I-I know are sad songs
I-I know are sad songs
Sad songs
I-I know are sad songs
Sad songs
I-I know are sad songs"
https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore (feat. Selena Gomez) Charlie Puth,"[Chorus: Charlie Puth]
We don't talk anymore, we don't talk anymore
We don't talk anymore, like we used to do
We don't love anymore
What was all of it for?
Oh, we don't talk anymore, like we used to do

[Verse 1: Charlie Puth]
I just heard you found the one you've been looking
You've been looking for
I wish I would have known that wasn't me
'Cause even after all this time I still wonder
Why I can't move on
Just the way you did so easily

[Pre-Chorus: Charlie Puth]
Don't wanna know
What kind of dress you're wearing tonight
If he's holdin' onto you so tight
The way I did before
I overdosed
Should've known your love was a game
Now I can't get you out of my brain
Oh, it's such a shame

[Chorus: Charlie Puth]
That we don't talk anymore, we don't talk anymore
We don't talk anymore, like we used to do
We don't love anymore
What was all of it for?
Oh, we don't talk anymore, like we used to do

[Verse 2: Selena Gomez]
I just hope you're lying next to somebody
Who knows how to love you like me
There must be a good reason that you're gone
Every now and then I think you
Might want me to come show up at your door
But I'm just too afraid that I'll be wrong

[Pre-Chorus: Selena Gomez]
Don't wanna know
If you're lookin' into her eyes
If she's holdin' onto you so tight
The way I did before
I overdosed
Should've known your love was a game
Now I can't get you out of my brain
Oh, it's such a shame

[Chorus: Charlie Puth & Selena Gomez]
That we don't talk anymore, we don't talk anymore
We don't talk anymore, like we used to do
We don't love anymore
What was all of it for?
Oh, we don't talk anymore, like we used to do
Like we used to do

[Pre-Chorus 2: Charlie Puth & Selena Gomez]
Don't wanna know
What kind of dress you're wearing tonight
If he's giving it to you just right
The way I did before
I overdosed
Should've known your love was a game
Now I can't get you out of my brain
Oh, it's such a shame

[Chorus: Charlie Puth & Selena Gomez]
That we don't talk anymore, we don't talk anymore
We don't talk anymore, like we used to do
We don't love anymore
What was all of it for?
Oh, we don't talk anymore, like we used to do

[Outro: Charlie Puth & Selena Gomez, Both]
We don't talk anymore, oh, oh
(Don't wanna know)
(What kind of dress you're wearing tonight)
(If he's holding onto you so tight)
The way I did before
We don't talk anymore, oh, whoa
(Should've known your love was a game)
(Now I can't get you out of my brain)
Oh, it's such a shame
That we don't talk anymore"
https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Hear Me Now Alok,"[Intro: Zeeba]
If you get to hear me now
If you get to hear me now

[Verse 1: Zeeba]
I know you'll get stronger
When you get older
Just don't shrug your shoulders
When you get older

[Pre-Chorus: Zeeba]
The things aren't easy
So just believe me now
If you don't keep it cool now
You'll never make a sound

[Chorus: Zeeba]
All the lights will guide the way
If you get to hear me now
All the fears will fade away
If you get to hear me now
If you get to hear me now
If you get to hear me now

[Verse 2: Zeeba]
Leave excuses aside
Speak out your mind
And don't let it slide
You're not always right
[Pre-Chorus: Zeeba]
The things aren't easy
So just believe me now
Don't learn the hard way
Just let me show you how

[Chorus: Zeeba]
All the lights will guide the way
If you get to hear me now
All the fears will fade away
If you get to hear me now
If you get to hear me now
If you get to hear me now

[Outro: Zeeba]
If you get to hear me now
If you get to hear me now
If you get to hear me now
If you get to hear me now"
https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,Safari J Balvin,"[Letra de ""Safari"" ft. Sky Rompiendo El Bajo, Pharrell Williams & BIA]

[Intro: Sky, Pharrell Williams & J Balvin]
A ella le gus—
A ella le gus—
A ella le gus—
A ella le gusta (Leggo')
A mí me gusta (Bebé)
A ella le gusta (Así, bebé)
Bailar me gusta (Baila pa' mí)
A ella le gusta

[Estribillo: Sky, J Balvin & Pharrell Williams]
Mami, mami, con tu body
A mí me gusta
Este party es un safari
A ella le gusta
Todos miran cómo bailas
A mí me gusta
Hoy tú andas con un animal
A ella le gusta
Mami, mami, con tu body
A mí me gusta
Este party es un safari
A ella le gusta
Todos miran cómo bailas
A mí me gusta
Hoy tú andas, baila pa' mí
A ella le gusta
[Refrán: Sky, Pharrell Williams]
Vente conmigo
A mí me gusta
Sólo conmigo
A ella le gusta
Vente conmigo
A mí me gusta
A solas conmigo
A ella le gusta
Vente conmigo
A mí me gusta
A solas conmigo
A ella le gusta
Vente conmigo
A mí me gusta
A solas conmigo

[Verso 1: J Balvin]
Todo ese cuerpo que tú tienes me vuelve loco
Y más cuando bailas pa' mí
Esa mirada provoca y tú toda loca
Te muerdes los labios cuando suena el beat

[Pre-Estribillo: BIA]
Oye, papi, vamos con mis amigas para el party
Tengo algo por un animal
Cuando mi gente está aquí, hay tsunami
Wavy, así es lo que me gusta
You know I like it when tú fresco
Me llamo princesa
Voy a coger provecho
Porque me gusta
You know I like it when tú fresco
Me llamo princesa
Voy a coger provecho
[Estribillo: Sky, Pharrell Williams & J Balvin]
A ella le gusta (Leggo')
A mí me gusta (Bebé)
Así le gusta (Así, bebé)
Bailar me gusta (Baila pa mí)
A ella le gusta

[Post-Estribillo: Sky, J Balvin & Pharrell Williams]
Mami, mami, con tu body
A mí me gusta
Este party es un safari
A ella le gusta
Todos miran cómo bailas
A mí me gusta
Hoy tu andas con un animal
A ella le gusta
Mami, mami, con tu body
A mí me gusta
Este party es un safari
A ella le gusta
Todos miran cómo bailas
A mí me gusta
Hoy tu andas, baila pa mí
A ella le gusta

[Refrán: Pharell Williams, Sky]
Vente conmigo
A mí me gusta
Sólo conmigo
A ella le gusta
Vente conmigo
A mí me gusta
A solas conmigo
A ella le gusta
Vente conmigo
A mí me gusta
A solas conmigo
A ella le gusta
Vente conmigo
A mí me gusta
A solas conmigo
[Verso 2: J Balvin]
Saca la fiera que llevas ahí
Ese instinto salvaje que me gusta
Cuando se pone de espaldas y empiezo a mirarla
La tela me arranca y seguimos así

[Pre-Estribillo: BIA]
Oye, papi, vamos con mis amigas para el party
Tengo algo por un animal
Cuando mi gente está aquí, hay tsunami
Wavy, así es lo que me gusta
You know I like it when tú fresco
Me llamo princesa
Voy a coger provecho
Lo que me gusta
You know I like it when tú fresco
Me llamo princesa
Voy a coger provecho

[Outro: Sky, J Balvin]
A ella le gusta (Leggo')
A mí me gusta (Bebé)
A ella le gusta (Así, bebé)
Bailar me gusta (Baila pa mí)
A ella le gusta
A mí me gusta
A ella le gusta
A mí me gusta"
https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty) Shelley FKA DRAM,"[Intro: D.R.A.M.]
Ain't no tellin' what I'm finna be on, ayy, ayy
I'm beyond all that fuck shit, hey

[Verse 1: Lil Yachty]
Hey, lil' mama, would you like to be my sunshine?
Nigga, touch my gang, we gon' turn this shit to Columbine
Ice on my neck, cost me ten times three
Thirty thousand dollars for a nigga to get flee
I just hit Rodéo and I spent like ten Gs
I just did a show and spent the check on my mama
When I go on vacay I might rent out the Bahamas
And I keep like ten phones, damn, I'm really never home
All these niggas clones, tryna copy what I'm on (what I'm on)
Nigga, get your own, tryna pick a nigga bone
Word to brother, Skip, boy, I had a good day
Metro PCS, trappin', boy, I'm makin' plays
Fifty Shades of Grey, beat that pussy like Hulk Hogan
I know you know my slogan, if it ain't 'bout guap, I'm gone
Niggas hatin' 'cause I'm chosen from the concrete, I had rose
Shawty starin' at my necklace 'cause my diamonds really froze
Put that dick up in her pussy, bet she feel it in her toes
I'm a real young nigga from the six throwin' 'bows
I'm a real young nigga from the six throwin' 'bows
Real young nigga from the six throwin' 'bows
[Chorus: D.R.A.M.]
In the middle of the party, bitch, get off me (goddamn)
In the cut, I'm rollin' up my broccoli (goddamn)
Yeh, I know your baby mama fond of me (goddamn)
All she want to do is smoke that broccoli (goddamn)
Whispered in my ear, she tryna leave with me (goddamn)
Tell her I can get that pussy easily (goddamn)
Tell her I can hit that shit so greasily (goddamn)
I'm a dirty dog, I did it sleazily (damn)

[Bridge: D.R.A.M.]
Ain't no tellin' what I'm finna be on, ayy, ayy
I'm beyond all that fuck shit, ayy
Ain't no tellin' what I'm finna, hey I'm beyond, ayy, ayy
Said I'm beyond all that fuck shit, ayy

[Verse 2: D.R.A.M.]
I got companies and Pesos
I got people on my payroll
She don't do it 'less I say so
I don't smoke if it ain't fuego
I should sauce 'em up like Prego
Fettucini with Alfredo
All I wanted was the fame and every game they made on Sega
I was five or six years old when I had told myself, ""Okay you're special""
But I treat you like my equal never lesser
I was twenty-six years old when we had dropped this one amazing record
Had the world steppin'
That's what I call epic
Couple summers later I got paper
I acquired taste for salmon on a bagel
With the capers on a square plate
At the restaurant with the ""why you got to stare"" face
To know I either ball or I record over the snare and bass
Rapper face, dread headed
Golden diamond teeth wearin'
They just mad 'cause I got that cheese, bitch, I keep dairy
Turnt up in the party, gettin' lit to Yachty
With a Spanish Barbie, word to my mami
[Chorus: D.R.A.M.]
In the middle of the party, bitch, get off me (off me)
In the cut, I'm rollin' up my broccoli
(my weed, my weed)
Yeah, I know your baby mama fond of me (she fond of me)
All she want to do is smoke that broccoli
(the weed, the weed)
Whispered in my ear she trying to leave with me
(she runnin' for)
Said that I can get that pussy easily
(she fallin' for)
Said I can hit that shit so greasily (oh yeah, oh yeah)
I'm a dirty dog, I did it sleazily (yeah)"
